post_id,text,label,tokens,dataset
13556,GG,0,['GG'],GameTox
4481,40% wr player,0,"['40', '%', 'wr', 'player']",GameTox
41855,cap,0,['cap'],GameTox
2377,campers,0,['campers'],GameTox
18443,3601 PIDARMOTINA,1,"['3601', 'PIDARMOTINA']",GameTox
25743,&lt;3,0,"['&', 'lt', ';', '3']",GameTox
15622,her/if it`s :-P,0,"['her/if', 'it', '`', 's', ':', '-P']",GameTox
34964,ez,0,['ez'],GameTox
16808,no,0,['no'],GameTox
12956,got a clear shot,0,"['got', 'a', 'clear', 'shot']",GameTox
33897,2x noobs,1,"['2x', 'noobs']",GameTox
50268,gg,0,['gg'],GameTox
33222,atack t1 heavy go atack,0,"['atack', 't1', 'heavy', 'go', 'atack']",GameTox
16122,lol,0,['lol'],GameTox
47110,704 ты светился,0,"['704', 'ты', 'светился']",GameTox
31893,arty,0,['arty'],GameTox
53649,m41 wtf man,0,"['m41', 'wtf', 'man']",GameTox
21050,maybe?,0,"['maybe', '?']",GameTox
4236,so report him as such,0,"['so', 'report', 'him', 'as', 'such']",GameTox
12820,z,0,['z'],GameTox
50996,noice,0,['noice'],GameTox
2245,good,0,['good'],GameTox
8181,leo,0,['leo'],GameTox
5829,fick NAshorn,0,"['fick', 'NAshorn']",GameTox
11460,idk why im alone tho,0,"['idk', 'why', 'im', 'alone', 'tho']",GameTox
14081,say this to T95 against tier 7 xd,0,"['say', 'this', 'to', 'T95', 'against', 'tier', '7', 'xd']",GameTox
30088,i am stock too,0,"['i', 'am', 'stock', 'too']",GameTox
29735,move,0,['move'],GameTox
2473,somebody flank,0,"['somebody', 'flank']",GameTox
28330,lol... arty... ns,0,"['lol', '...', 'arty', '...', 'ns']",GameTox
48127,арта,0,['арта'],GameTox
33900,onoher monger,1,"['onoher', 'monger']",GameTox
30049,tamerrrabii senn neyapiyonn,0,"['tamerrrabii', 'senn', 'neyapiyonn']",GameTox
15235,bruh,0,['bruh'],GameTox
12609,gg,0,['gg'],GameTox
22471,from where arty?,0,"['from', 'where', 'arty', '?']",GameTox
7451,PA DA,0,"['PA', 'DA']",GameTox
38399,yeah ikr,0,"['yeah', 'ikr']",GameTox
10833,you block my gun,0,"['you', 'block', 'my', 'gun']",GameTox
44816,thx arty ...,0,"['thx', 'arty', '...']",GameTox
48680,???,0,"['?', '?', '?']",GameTox
44403,FU CONDOM VK THX\\,1,"['FU', 'CONDOM', 'VK', 'THX\\\\']",GameTox
7765,Im Spotted at E1!,0,"['Im', 'Spotted', 'at', 'E1', '!']",GameTox
47600,Boo hoo,0,"['Boo', 'hoo']",GameTox
10886,10kills,0,['10kills'],GameTox
5223,idiot,1,['idiot'],GameTox
4383,im low,0,"['im', 'low']",GameTox
47067,Im Spotted at J5!,0,"['Im', 'Spotted', 'at', 'J5', '!']",GameTox
3207,how many do youy ever see,0,"['how', 'many', 'do', 'youy', 'ever', 'see']",GameTox
25931,1 снааряд,0,"['1', 'снааряд']",GameTox
11014,boom,0,['boom'],GameTox
7243,arta rdy,0,"['arta', 'rdy']",GameTox
13923,gg,0,['gg'],GameTox
28530,сам ты бот,1,"['сам', 'ты', 'бот']",GameTox
30261,4th times bounced,0,"['4th', 'times', 'bounced']",GameTox
32780,premium,0,['premium'],GameTox
36241,WOW,0,['WOW'],GameTox
1390,mimiim,0,['mimiim'],GameTox
17185,oke,0,['oke'],GameTox
7235,faqqq,0,['faqqq'],GameTox
31077,nice spot,0,"['nice', 'spot']",GameTox
11432,Let's goo,0,"['Let', ""'s"", 'goo']",GameTox
25566,scheiß wot,1,"['scheiß', 'wot']",GameTox
36160,dont need,0,"['dont', 'need']",GameTox
28007,gj,0,['gj'],GameTox
53345,OMG,0,['OMG'],GameTox
39710,BOUURSKE,0,['BOUURSKE'],GameTox
14641,fu team top tier imbecils,1,"['fu', 'team', 'top', 'tier', 'imbecils']",GameTox
9931,sorry,0,['sorry'],GameTox
19535,thanks retards,1,"['thanks', 'retards']",GameTox
20825,help charioteer,0,"['help', 'charioteer']",GameTox
16509,better push the west,0,"['better', 'push', 'the', 'west']",GameTox
1488,i the bushes i can do good dmg,0,"['i', 'the', 'bushes', 'i', 'can', 'do', 'good', 'dmg']",GameTox
20767,fuck this 3 idiots,1,"['fuck', 'this', '3', 'idiots']",GameTox
43703,140 idiot,1,"['140', 'idiot']",GameTox
29419,chi nu wtf,1,"['chi', 'nu', 'wtf']",GameTox
16321,TY,0,['TY'],GameTox
4160,this fucking na,1,"['this', 'fucking', 'na']",GameTox
10728,sry crom,0,"['sry', 'crom']",GameTox
10721,what are you doing,0,"['what', 'are', 'you', 'doing']",GameTox
7971,I've gotten all city maps today so I was like &quot;FINE&quot;,0,"['I', ""'ve"", 'gotten', 'all', 'city', 'maps', 'today', 'so', 'I', 'was', 'like', '&', 'quot', ';', 'FINE', '&', 'quot', ';']",GameTox
7124,176 ****I,0,"['176', '*', '*', '*', '*', 'I']",GameTox
46965,gj,0,['gj'],GameTox
38134,999 ping,0,"['999', 'ping']",GameTox
22774,едь тт,0,"['едь', 'тт']",GameTox
15432,why supporting the light !!!,0,"['why', 'supporting', 'the', 'light', '!', '!', '!']",GameTox
13410,all good,0,"['all', 'good']",GameTox
51016,fuckin noob,1,"['fuckin', 'noob']",GameTox
10762,сука дайте свэт,1,"['сука', 'дайте', 'свэт']",GameTox
47519,T71,0,['T71'],GameTox
32417,e100 del game,1,"['e100', 'del', 'game']",GameTox
40642,nice,0,['nice'],GameTox
35806,T32 ???,0,"['T32', '?', '?', '?']",GameTox
9342,Im Spotted at G3!,0,"['Im', 'Spotted', 'at', 'G3', '!']",GameTox
46122,arty cap,0,"['arty', 'cap']",GameTox
21682,3cap,0,['3cap'],GameTox
23504,1 лт сюда 1 сюда,0,"['1', 'лт', 'сюда', '1', 'сюда']",GameTox
23406,he will win this game,0,"['he', 'will', 'win', 'this', 'game']",GameTox
32532,"binken_boy12345 (Kunze Panzer), you‘re blocking my line of fire!",0,"['binken_boy12345', '(', 'Kunze', 'Panzer', ')', ',', 'you', '‘', 're', 'blocking', 'my', 'line', 'of', 'fire', '!']",GameTox
42739,ok you want ticket you get ticket,0,"['ok', 'you', 'want', 'ticket', 'you', 'get', 'ticket']",GameTox
20961,спаксибо ли крос,0,"['спаксибо', 'ли', 'крос']",GameTox
9967,qvest ?,0,"['qvest', '?']",GameTox
40412,gg,0,['gg'],GameTox
25239,can‘t move,0,"['can', '‘', 't', 'move']",GameTox
11543,scoda!,0,"['scoda', '!']",GameTox
20519,HT have more spot than our,0,"['HT', 'have', 'more', 'spot', 'than', 'our']",GameTox
13749,this tiger 1 noob....,1,"['this', 'tiger', '1', 'noob', '....']",GameTox
10703,such bs,1,"['such', 'bs']",GameTox
38661,our top tiers gone south,0,"['our', 'top', 'tiers', 'gone', 'south']",GameTox
10504,"Vipera please, fuck off",1,"['Vipera', 'please', ',', 'fuck', 'off']",GameTox
48838,noob,1,['noob'],GameTox
26457,T34 make the play,0,"['T34', 'make', 'the', 'play']",GameTox
11919,u will lose,1,"['u', 'will', 'lose']",GameTox
33946,told ya lemmings dude,1,"['told', 'ya', 'lemmings', 'dude']",GameTox
52116,info on ambt ?,0,"['info', 'on', 'ambt', '?']",GameTox
44293,gj team,0,"['gj', 'team']",GameTox
10647,noobs,1,['noobs'],GameTox
8528,light,0,['light'],GameTox
25761,Арта (M53/M55) отстрелялась! По мне :(,0,"['Арта', '(', 'M53/M55', ')', 'отстрелялась', '!', 'По', 'мне', ':', '(']",GameTox
47357,"im the idiot with 10k spot, but sure its all my fault",1,"['im', 'the', 'idiot', 'with', '10k', 'spot', ',', 'but', 'sure', 'its', 'all', 'my', 'fault']",GameTox
8579,niceee,0,['niceee'],GameTox
25190,t67 wait,0,"['t67', 'wait']",GameTox
22181,gg,0,['gg'],GameTox
29761,no ayudaste a nadie shptk ahora no llores,1,"['no', 'ayudaste', 'a', 'nadie', 'shptk', 'ahora', 'no', 'llores']",GameTox
12916,станьте на захват,0,"['станьте', 'на', 'захват']",GameTox
29130,wow,0,['wow'],GameTox
29254,YES,0,['YES'],GameTox
25632,that clown car,0,"['that', 'clown', 'car']",GameTox
52451,ı m king,0,"['ı', 'm', 'king']",GameTox
35833,lets win comrades,0,"['lets', 'win', 'comrades']",GameTox
26741,puh,0,['puh'],GameTox
3775,thx noobs,1,"['thx', 'noobs']",GameTox
24149,middle noob,1,"['middle', 'noob']",GameTox
52918,gl,0,['gl'],GameTox
2783,morons there,1,"['morons', 'there']",GameTox
6731,but iam not,0,"['but', 'iam', 'not']",GameTox
3726,super hellcat,0,"['super', 'hellcat']",GameTox
53088,Im Spotted at H5!,0,"['Im', 'Spotted', 'at', 'H5', '!']",GameTox
12232,1-2 lines cunt,1,"['1-2', 'lines', 'cunt']",GameTox
8227,must make it a bit easier to mark,0,"['must', 'make', 'it', 'a', 'bit', 'easier', 'to', 'mark']",GameTox
50153,me first,0,"['me', 'first']",GameTox
27204,omg kid,1,"['omg', 'kid']",GameTox
2884,только сука помогать цже не кому ебланы сука,1,"['только', 'сука', 'помогать', 'цже', 'не', 'кому', 'ебланы', 'сука']",GameTox
54428,OK,0,['OK'],GameTox
10234,bro u cant stfu right?,1,"['bro', 'u', 'cant', 'stfu', 'right', '?']",GameTox
2361,Im Spotted at B6!,0,"['Im', 'Spotted', 'at', 'B6', '!']",GameTox
46902,shite,1,['shite'],GameTox
50551,light goes and dies on bridge dosent spot mid,0,"['light', 'goes', 'and', 'dies', 'on', 'bridge', 'dosent', 'spot', 'mid']",GameTox
4958,gl,0,['gl'],GameTox
37026,je le fait :),0,"['je', 'le', 'fait', ':', ')']",GameTox
17053,фух,0,['фух'],GameTox
25947,they should,0,"['they', 'should']",GameTox
43322,scared to take a hit when has 1000hp,1,"['scared', 'to', 'take', 'a', 'hit', 'when', 'has', '1000hp']",GameTox
42369,lol,0,['lol'],GameTox
21077,ill spot and you follow close,0,"['ill', 'spot', 'and', 'you', 'follow', 'close']",GameTox
9534,gg,0,['gg'],GameTox
40337,rotate,0,['rotate'],GameTox
13538,gg,0,['gg'],GameTox
13969,wwwd,0,['wwwd'],GameTox
6764,every td camps on 1 line,1,"['every', 'td', 'camps', 'on', '1', 'line']",GameTox
51127,what is there?,0,"['what', 'is', 'there', '?']",GameTox
49878,no time,0,"['no', 'time']",GameTox
50317,why?,0,"['why', '?']",GameTox
37203,löwe pls push,0,"['löwe', 'pls', 'push']",GameTox
5936,"BattleGreen (Skorpion G), T'es tellement gros que tu bloque mon tir d??gage!",0,"['BattleGreen', '(', 'Skorpion', 'G', ')', ',', ""T'es"", 'tellement', 'gros', 'que', 'tu', 'bloque', 'mon', 'tir', 'd', '?', '?', 'gage', '!']",GameTox
21213,report e 100,0,"['report', 'e', '100']",GameTox
26437,нам пи*даа,1,"['нам', 'пи', '*', 'даа']",GameTox
6855,gg,0,['gg'],GameTox
43595,стадо,0,['стадо'],GameTox
19857,ALL REPORT BOT 705A,1,"['ALL', 'REPORT', 'BOT', '705A']",GameTox
49860,i will move,0,"['i', 'will', 'move']",GameTox
53295,wow camping prog...,0,"['wow', 'camping', 'prog', '...']",GameTox
20993,axaxax,0,['axaxax'],GameTox
19327,ow,0,['ow'],GameTox
51374,gg wp,0,"['gg', 'wp']",GameTox
25927,а нас убили потому что гандон на лт у нас в тиме,1,"['а', 'нас', 'убили', 'потому', 'что', 'гандон', 'на', 'лт', 'у', 'нас', 'в', 'тиме']",GameTox
9531,gg meds,0,"['gg', 'meds']",GameTox
26709,good lose,0,"['good', 'lose']",GameTox
36467,strv cap,0,"['strv', 'cap']",GameTox
18179,gg,0,['gg'],GameTox
24665,cunt,1,['cunt'],GameTox
42895,go,0,['go'],GameTox
20250,#please report excelsiort ... I will raise a ticket,0,"['#', 'please', 'report', 'excelsiort', '...', 'I', 'will', 'raise', 'a', 'ticket']",GameTox
14380,gg,0,['gg'],GameTox
13380,IN,0,['IN'],GameTox
39141,go go stb,0,"['go', 'go', 'stb']",GameTox
9142,кд,0,['кд'],GameTox
17587,nice carry :D,0,"['nice', 'carry', ':', 'D']",GameTox
26710,?,0,['?'],GameTox
40106,"czech_mad_man[BD_CR] (Centurion 7/1), you‘re Blocking my Shot, &gt;=O!!!!",0,"['czech_mad_man', '[', 'BD_CR', ']', '(', 'Centurion', '7/1', ')', ',', 'you', '‘', 're', 'Blocking', 'my', 'Shot', ',', '&', 'gt', ';', '=O', '!', '!', '!', '!']",GameTox
3362,fgt,1,['fgt'],GameTox
42916,gg,0,['gg'],GameTox
4604,arty be redy,0,"['arty', 'be', 'redy']",GameTox
1116,hide behind ur meatsheild,1,"['hide', 'behind', 'ur', 'meatsheild']",GameTox
45227,dumb idea,1,"['dumb', 'idea']",GameTox
48938,not going hill alone bruh,0,"['not', 'going', 'hill', 'alone', 'bruh']",GameTox
42397,\5.1k games,0,"['\\5.1k', 'games']",GameTox
32895,dwqarrradad,0,['dwqarrradad'],GameTox
4458,SLEEP?,0,"['SLEEP', '?']",GameTox
15694,Засвет в квадрате F6!!!,0,"['Засвет', 'в', 'квадрате', 'F6', '!', '!', '!']",GameTox
35358,15 sec to boom,0,"['15', 'sec', 'to', 'boom']",GameTox
20315,456 Prog ? next,0,"['456', 'Prog', '?', 'next']",GameTox
25430,FAKING MONKEY,1,"['FAKING', 'MONKEY']",GameTox
44788,i actually have someone in radio range this round yay !,0,"['i', 'actually', 'have', 'someone', 'in', 'radio', 'range', 'this', 'round', 'yay', '!']",GameTox
1431,BC NOOB,1,"['BC', 'NOOB']",GameTox
27003,little fashistic CZ nazikid crying but camping with heavy at hill,1,"['little', 'fashistic', 'CZ', 'nazikid', 'crying', 'but', 'camping', 'with', 'heavy', 'at', 'hill']",GameTox
50063,OBJ 777 POOS CC1 MK2,0,"['OBJ', '777', 'POOS', 'CC1', 'MK2']",GameTox
15753,барани,0,['барани'],GameTox
35286,:P,0,"[':', 'P']",GameTox
49383,dont die,0,"['dont', 'die']",GameTox
32457,amx go idiot#,1,"['amx', 'go', 'idiot', '#']",GameTox
7353,3 dingi od pierdolonych papier??w,1,"['3', 'dingi', 'od', 'pierdolonych', 'papier', '?', '?', 'w']",GameTox
43139,we lost,1,"['we', 'lost']",GameTox
21378,on th fkn hill,1,"['on', 'th', 'fkn', 'hill']",GameTox
10492,jackson,0,['jackson'],GameTox
30545,fv come,0,"['fv', 'come']",GameTox
53359,NU DAAI L,0,"['NU', 'DAAI', 'L']",GameTox
53438,wtf,1,['wtf'],GameTox
15194,u can t do shit,1,"['u', 'can', 't', 'do', 'shit']",GameTox
24386,scorpion,0,['scorpion'],GameTox
13480,gogo,0,['gogo'],GameTox
42562,plz help,0,"['plz', 'help']",GameTox
47313,well done boys,0,"['well', 'done', 'boys']",GameTox
34140,none of you fuckers cloud help,1,"['none', 'of', 'you', 'fuckers', 'cloud', 'help']",GameTox
27246,імбіцил сука,1,"['імбіцил', 'сука']",GameTox
3062,so time to camp like a bitch,1,"['so', 'time', 'to', 'camp', 'like', 'a', 'bitch']",GameTox
39215,stop attack,0,"['stop', 'attack']",GameTox
40647,goo,0,['goo'],GameTox
39862,9k dmg lmao,0,"['9k', 'dmg', 'lmao']",GameTox
3744,Move medium,0,"['Move', 'medium']",GameTox
37727,how diu u not spot him,0,"['how', 'diu', 'u', 'not', 'spot', 'him']",GameTox
28050,report 777,0,"['report', '777']",GameTox
31376,learn to pläy,0,"['learn', 'to', 'pläy']",GameTox
8992,great,0,['great'],GameTox
28501,go heavy ????,0,"['go', 'heavy', '?', '?', '?', '?']",GameTox
5309,gg,0,['gg'],GameTox
5236,HEFO,0,['HEFO'],GameTox
50618,:DDDD,0,"[':', 'DDDD']",GameTox
21198,arty fucking farm that rat,1,"['arty', 'fucking', 'farm', 'that', 'rat']",GameTox
36163,gg,0,['gg'],GameTox
25745,gg,0,['gg'],GameTox
40447,this will be a draw I guess,0,"['this', 'will', 'be', 'a', 'draw', 'I', 'guess']",GameTox
44547,gg,0,['gg'],GameTox
24515,gh FV,0,"['gh', 'FV']",GameTox
17918,xd,0,['xd'],GameTox
37973,GJ,0,['GJ'],GameTox
35794,watch taht,0,"['watch', 'taht']",GameTox
43841,bad team,1,"['bad', 'team']",GameTox
30920,ji ro,0,"['ji', 'ro']",GameTox
48998,char spot hill finaly,0,"['char', 'spot', 'hill', 'finaly']",GameTox
15917,panther 5 reports,0,"['panther', '5', 'reports']",GameTox
25563,push on,0,"['push', 'on']",GameTox
23283,красавцы,0,['красавцы'],GameTox
9098,fck rng,1,"['fck', 'rng']",GameTox
36539,не я,0,"['не', 'я']",GameTox
36691,bfs,0,['bfs'],GameTox
28413,stupids,1,['stupids'],GameTox
14529,NEXT LOST ALL ONE SIDE,0,"['NEXT', 'LOST', 'ALL', 'ONE', 'SIDE']",GameTox
16389,"cpver ,e",0,"['cpver', ',', 'e']",GameTox
51131,:D,0,"[':', 'D']",GameTox
41917,explain?,0,"['explain', '?']",GameTox
17734,BZ reporterd,0,"['BZ', 'reporterd']",GameTox
12781,the daddy 277,1,"['the', 'daddy', '277']",GameTox
13736,skoda bot,1,"['skoda', 'bot']",GameTox
33411,nooob,1,['nooob'],GameTox
31882,ram him,0,"['ram', 'him']",GameTox
26395,what the fuck,1,"['what', 'the', 'fuck']",GameTox
53669,says the guy at spawn,1,"['says', 'the', 'guy', 'at', 'spawn']",GameTox
38879,kuday,0,['kuday'],GameTox
46931,Im Spotted at D9!,0,"['Im', 'Spotted', 'at', 'D9', '!']",GameTox
10940,vai toma no kuuu,0,"['vai', 'toma', 'no', 'kuuu']",GameTox
18362,what u doing schwarts?,0,"['what', 'u', 'doing', 'schwarts', '?']",GameTox
15337,grile stop!,0,"['grile', 'stop', '!']",GameTox
21206,lol,0,['lol'],GameTox
52111,driving is hard,0,"['driving', 'is', 'hard']",GameTox
40540,omg,0,['omg'],GameTox
46070,4vs2,0,['4vs2'],GameTox
46265,always head bad things lmao,1,"['always', 'head', 'bad', 'things', 'lmao']",GameTox
37587,how much hp he has?,0,"['how', 'much', 'hp', 'he', 'has', '?']",GameTox
54429,COMİNGGGGG,0,['COMİNGGGGG'],GameTox
28425,gj,0,['gj'],GameTox
53761,LOL,0,['LOL'],GameTox
25410,cobra bot and tvp bot,1,"['cobra', 'bot', 'and', 'tvp', 'bot']",GameTox
14404,absoluter schrott,1,"['absoluter', 'schrott']",GameTox
43406,it angers me down,0,"['it', 'angers', 'me', 'down']",GameTox
15955,Im Spotted at A9!,0,"['Im', 'Spotted', 'at', 'A9', '!']",GameTox
1515,amy support ???,0,"['amy', 'support', '?', '?', '?']",GameTox
23177,Правила для того чтоб их нарушать,0,"['Правила', 'для', 'того', 'чтоб', 'их', 'нарушать']",GameTox
15174,you kill me and you report me ?,0,"['you', 'kill', 'me', 'and', 'you', 'report', 'me', '?']",GameTox
48628,fuck,1,['fuck'],GameTox
53498,where u go spot?,0,"['where', 'u', 'go', 'spot', '?']",GameTox
27004,im 1 hit i cant spot,0,"['im', '1', 'hit', 'i', 'cant', 'spot']",GameTox
21462,arty there 100%,0,"['arty', 'there', '100', '%']",GameTox
44177,Засвет в квадрате A4!!!,0,"['Засвет', 'в', 'квадрате', 'A4', '!', '!', '!']",GameTox
3187,Im Spotted at C6!,0,"['Im', 'Spotted', 'at', 'C6', '!']",GameTox
1259,3 minutes,0,"['3', 'minutes']",GameTox
18344,want you min,0,"['want', 'you', 'min']",GameTox
24804,defend,0,['defend'],GameTox
37288,what ateam ...,0,"['what', 'ateam', '...']",GameTox
2156,he has hp full so arty needs to do it,0,"['he', 'has', 'hp', 'full', 'so', 'arty', 'needs', 'to', 'do', 'it']",GameTox
18545,prg 54 go in,0,"['prg', '54', 'go', 'in']",GameTox
43997,gg,0,['gg'],GameTox
36504,pffff,0,['pffff'],GameTox
16895,center zero support team,0,"['center', 'zero', 'support', 'team']",GameTox
25836,gl hf,0,"['gl', 'hf']",GameTox
45520,Im Spotted at F3!,0,"['Im', 'Spotted', 'at', 'F3', '!']",GameTox
28700,gl hf folks :),0,"['gl', 'hf', 'folks', ':', ')']",GameTox
2207,xd,0,['xd'],GameTox
47888,Im Spotted at D5!,0,"['Im', 'Spotted', 'at', 'D5', '!']",GameTox
22686,703 ты полный отморозок,1,"['703', 'ты', 'полный', 'отморозок']",GameTox
29284,ok,0,['ok'],GameTox
5240,thank you,0,"['thank', 'you']",GameTox
43655,he didnt help,1,"['he', 'didnt', 'help']",GameTox
3148,give it pinh cheat?,0,"['give', 'it', 'pinh', 'cheat', '?']",GameTox
18003,bot koz,1,"['bot', 'koz']",GameTox
12252,e3 looks direkt to me,0,"['e3', 'looks', 'direkt', 'to', 'me']",GameTox
54090,Im Spotted at C2!,0,"['Im', 'Spotted', 'at', 'C2', '!']",GameTox
53051,the biggest threat,0,"['the', 'biggest', 'threat']",GameTox
29831,what idiots,1,"['what', 'idiots']",GameTox
29871,4+2?,0,"['4+2', '?']",GameTox
24779,what a game,0,"['what', 'a', 'game']",GameTox
37527,Арта (M12) отстрелялась! По мне :(,0,"['Арта', '(', 'M12', ')', 'отстрелялась', '!', 'По', 'мне', ':', '(']",GameTox
51180,theyr arty is hunting me,0,"['theyr', 'arty', 'is', 'hunting', 'me']",GameTox
35649,is7 coming,0,"['is7', 'coming']",GameTox
1644,gg wg,0,"['gg', 'wg']",GameTox
36681,pls,0,['pls'],GameTox
32178,jg here,0,"['jg', 'here']",GameTox
4763,RETARDS,1,['RETARDS'],GameTox
35518,Etwas Hilfe bei D4 wäre schon nett!,0,"['Etwas', 'Hilfe', 'bei', 'D4', 'wäre', 'schon', 'nett', '!']",GameTox
15406,no,0,['no'],GameTox
19276,пуст,0,['пуст'],GameTox
53458,bot team,1,"['bot', 'team']",GameTox
15165,moron heavies,1,"['moron', 'heavies']",GameTox
31445,"I‘m not upset, it‘s just one of those days",0,"['I', '‘', 'm', 'not', 'upset', ',', 'it', '‘', 's', 'just', 'one', 'of', 'those', 'days']",GameTox
6776,me,0,['me'],GameTox
46390,time,0,['time'],GameTox
53672,while you hid in rear,1,"['while', 'you', 'hid', 'in', 'rear']",GameTox
